previous,opposite
approximately,exactly
construction,destruction
dictatorship,republic
occasionally,frequently
professional,amateur
satisfaction,regret
affirmative,negative
complicated,simple
destruction,construction
in front of,back
in front of,back
immigration,emigration
intelligent,silly
intentional,accidental
interesting,boring
accidental,intentional
artificial,natural
background,foreground
effective,ineffective
changeable,constant
compliment,insult
compulsory,voluntary
courageous,cowardly
descendant,ancestor
downstairs,upstairs
elementary,advanced
emigration,immigration
everything,nothing
foreground,background
frequently,occasionally
horizontal,vertical
interested,bore
particular,general
protection,attack
abundance,lack
beginning,end
beautiful,ugly
certainly,probably
consonant,vowel
dangerous,safe
delicious,awful
departure,arrival
desperate,hopeful
different,alike
difficult,easy
everybody,nobody
expensive,cheap
foreigner,native
gentleman,lady
good luck,bad luck
happiness,sadness
immigrate,emigrate
interrupt,continue
good luck,bad luck
outskirts,centre
sometimes,often
supporter,opponent
voluntary,compulsory
yesterday,tomorrow
be a good,be a bad
advanced,elementary
ancestor,descendant
ancestor,descendant
backward,forward
bad luck,fortune
careless,careful
children,parents
constant,changeable
continue,interrupt
cowardly,brave
daughter,son
division,unity
divorced,married
domestic,foreign
emigrate,immigrate
entrance,exit
exciting,boring
exposure,shelter
generous,mean
grown-up,child
handsome,ugly
hopeless,hopeful
increase,reduce
innocent,guilty
bad luck,good luck
marriage,divorce
midnight,noon
moderate,extreme
monarchy,republic
mountain,valley
negative,affirmative
occupied,vacant
opponent,supporter
ordinary,special
pleasant,awful
powerful,weak
presence,absence
probably,certainly
question,answer
remember,forget
republic,dictatorship
security,danger
separate,connect
set free,arrest
stranger,native
subtract,add
take off,land
terrible,lovely
together,apart
tomorrow,yesterday
ugliness,beauty
upstairs,downstairs
vertical,horizontal
absence,presence
against,for
already,not yet
ancient,modern
amateur,professional
antonym,synonym
arrival,departure
brother,sister
careful,careless
ceiling,floor
connect,separate
correct,FALSE
courage,fear
defence,attack
descent,ascent
destroy,build
disease,health
distant,near
divorce,marry
divorce,marriage
evening,morning
exactly,about
excited,calm
exclude,include
extreme,moderate
failure,success
foreign,domestic
fortune,bad luck
forward,backward
general,particular
harvest,plant
healthy,ill
hopeful,desperate
husband,wife
include,exclude
married,divorced
maximum,minimum
minimum,maximum
morning,evening
natural,artificial
none of,all of
not yet,already
nothing,everything
outside,inside
parents,children
partial,total
poverty,wealth
present,past
private,public
protect,attack
receive,send
sadness,happiness
satisfy,annoy
serious,funny
servant,master
shallow,deep
shelter,exposure
special,general
strange,normal
student,teacher
succeed,fail
success,failure
suspect,trust
synonym,antonym
teacher,pupil
thirsty,hungry
tragedy,comedy
useless,useful
victory,defeat
village,town
violent,gentle
visitor,host
wealthy,poor
wedding,divorce
whisper,scream
protect,ineffective
getting,refusing
missing,getting
painful,painless
accept,refuse
active,lazy
afraid,brave
always,never
animal,human
answer,ask
answer,question
arrest,free
arrive,depart
ascent,descent
asleep,awake
attack,defend
attack,defence
autumn,spring
beauty,ugliness
before,after
behind,in front of
better,worse
bitter,sweet
boring,exciting
borrow,lend
bottom,top
cellar,attic
centre,outskirts
clever,stupid
closed,open
cloudy,clear
comedy,drama
create,destroy
humane,cruel
damage,repair
danger,security
defeat,victory
defend,attack
depart,arrive
divide,unite
ending,beginning
export,import
female,male
finish,begin
finish,start
follow,lead
forbid,allow
forget,remember
freeze,melt
friend,enemy
future,past
gentle,violent
guilty,innocent
health,disease
heaven,hell
humane,cruel
hungry,thirsty
ignore,notice
import,export
inside,outside
insult,compliment
junior,senior
liquid,solid
little,big
lovely,terrible
master,servant
modern,ancient
narrow,broad
native,foreigner
nephew,niece
nobody,everybody does not
normal,strange
notice,ignore
permit,forbid
plenty,lack
polite,rude
pretty,ugly
public,private
reduce,increase
refuse,agree
regret,satisfaction
repair,damage
safety,danger
scream,whisper
seldom,often
senior,junior
silent,noisy
simple,complicated
single,married
sister,brother
smooth,rough
spring,autumn
strict,gentle
strong,weak
stupid,clever
suburb,centre
summer,winter
useful,useless
vacant,occupied
valley,mountain
wealth,poverty
winner,loser
winter,summer
about,exactly
above,below
admit,deny
adult,child
after,before
alike,different
alive,dead
allow,forbid
agree,refuse
amuse,bore
angel,devil
annoy,satisfy
apart,together
argue,agree
attic,cellar
awake,asleep
awful,delicious
begin,end
below,above
birth,death
black,white
blunt,sharp
brave,cowardly
break,mend
broad,narrow
build,destroy
catch,miss
cheap,expensive
child,adult
clean,dirty
clear,cloudy
close,open
cruel,human
death,birth
devil,angel
dirty,clean
drama,comedy
early,late
empty,full
enemy,friend
enjoy,hate
enter,leave
equal,different
FALSE,correct
final,first
first,final
floor,ceiling
fresh,old
front,rear
funny,serious
giant,tiny
guest,host
happy,sad
heavy,light
hilly,flat
human,animal
humid,dry
large,small
laugh,cry
learn,teach
leave,arrive
light,dark
light,heavy
loser,winner
lower,raise
major,minor
marry,divorce
minor,major
nasty,nice
never,always
niece,nephew
night,day
noisy,quiet
north,south
often,seldom
order,mess
other,same
peace,war
plant,harvest
pupil,teacher
quick,slow
quiet,loud
raise,lower
rainy,sunny
reply,ask
reply,question
right,wrong
rough,smooth
rural,urban
sharp,blunt
short,long
shout,whisper
silly,intelligent
small,big
solid,liquid
south,north
stand,sit
start,stop
start,finish
stand,lie
sugar,salt
sunny,cloudy
sweet,bitter
teach,learn
there,here
thick,thin
throw,catch
tight,loose
total,partial
trust,suspect
under,over
unite,divide
unity,division
urban,rural
vowel,consonant
waste,save
water,land
white,black
whole,part
woman,man
women,men
worse,better
worst,best
wrong,correct
young,old
worth,worthless
think,doubt
back,in front of
best,worst
body,soul
bore,amuse
busy,lazy
calm,excited
come,go
cool,warm
dark,light
dawn,dusk
dead,alive
deep,shallow
deny,admit
down,up
dull,interesting
dusk,dawn
east,west
easy,difficult
even,odd
exit,entrance
fail,succeed
fast,slow
fear,courage
find,lose
flat,hilly
form,destroy
free,arrest
full,empty
girl,boy
give,take
good,bad
hard,easy
hate,enjoy
heat,cold
hell,heaven
here,there
high,low
host,guest
huge,tiny
kind,cruel
lack,abundance
lady,gentleman
land,take off
land,water
last,first
late,early
lazy,active
lead,follow
left,right
lend,borrow
less,more
life,death
like,hate
live,die
long,short
lose,find
loud,quiet
love,hate
male,female
many,few
mean,generous
melt,freeze
mend,break
mess,order
miss,hit
moon,sun
more,less
much,little
near,distant
nice,awful
noon,midnight
open,close
over,under
part,whole
pass,fail
past,future
poor,rich
pull,push
push,pull
rear,front
rest,work
rich,poor
rise,sink
rude,polite
safe,dangerous
salt,sugar
same,different
save,spend
sell,buy
send,receive
shut,open
sick,healthy
sink,rise
slim,fat
slow,fast
soft,hard
some,many
soul,body
sour,sweet
take,give
tall,small
then,now
thin,thick
tiny,giant
town,village
TRUE,FALSE
ugly,beautiful
warm,cool
weak,powerful
well,ill
west,east
wide,narrow
wife,husband
work,ineffective
hurt,painless
fair,unfair
want,reject
move,rest
add,subtract
all,none
ask,answer
bad,good
big,small
boy,girl
buy,sell
cry,laugh
day,night
die,live
dry,humid
end,begin
end,beginning
far,near
fat,slim
few,many
fix,break
for,against
hit,miss
hot,cold
ill,healty
let,forbid
lie,stand
low,high
man,woman
men,women
new,old
now,then
odd,even
off,on
old,new
out,in
sad,happy
sit,stand
son,daughter
s p,start
sun,moon
top,bottom
war,peace
wet,dry
win,lose
yes,no
fun,unpleasant
get,avoid
go,come
in,out
no,yes
on,off
up,down
